series_key,initial_tolerance_mm,effective_tolerance_mm,pylidc_annotation_count,cluster_count
c147cc5a022f5f6803b14457c88e3791d4476d8f8ac75dfe033394c83bdd2a74,2.0,2.0,4,1
c16a41e6c4a596d0a47604e85b485f1d19f9886b2ae5b4f1a432224288918535,2.5,2.5,11,3
c183b601a8e88e22ac169387db5d7ad40965b9039f389d456daba1ee824e6c52,1.25,1.25,2,1
c254c2d8b61b925bd8096147dfca57a0d1e49131061497bbe4d12d0780b84d83,2.5,2.5,9,3
c2a9b5250f3fd8c13fb322ea09acc66d5b2dffed7d49ae89c0aad6496a8349f4,0.6,0.6,4,1
c3618253cc409b3338789f3c4a8f1b3d6cbe2a601aa7cd58285019eca0947667,1.25,1.25,4,1
c392afd72683f9153c92d7f93692a21a2eb29ea47ea587daab4fc35a78a9250e,2.0,2.0,40,23
c3e452cb769f1b5e00c463191bef84ca300271560a0216aa8ccd2c5a493328ca,1.25,1.25,0,0
c3ffb4e4cea87b35e1cd80f7010def62724c4fcf3d68263214fbeb5e3f28940d,2.5,1.8225,21,7
c43a7b4d576d88ada7be50e697efec47a65d9f571cb79c995f9317f988d0a3bd,3.0,3.0,2,1
c4400ba9ce4f8f059395ffa629ed8b92d98f88095776e978bdade16327b48435,2.0,2.0,4,1
c58660c5716cac3e702ccbbaff40bc9e5671c358d591477f7bb777543a32df9a,1.25,1.25,4,3
c5872aee927c1a9273478205f31cea5edb32b4d57012970419b1f0256c941173,1.25,1.25,3,1
c64dd23326d95050b1a8a7d5021220e51b5d17cdf0d09773b0f85b67091c752a,2.5,2.5,0,0
c669c8622ffef7d895d6cfaa9fc97d3c1bffa6aacd45f26d199283095464b891,1.5,1.5,8,2
c68b58b36e1d2b70da1d34ad918e69ebd2cba56e3a063ad12be61fdfe649195e,1.0,1.0,7,3
c6e3decde0421ba51e8b19878e348a2fb3adbed63a94aa43ebf2ed354a5153ea,2.0,2.0,6,3
c776a216b8b088519cdf4ccfc804aba683eda7d5afb84e32fcb581f3d847d17e,3.0,3.0,15,6
c78c4f960b90c864d046859ce018fb2ffbffefbd6be29d9db36f3d927d69df41,1.0,1.0,8,3
c7b2bde60a1755fbdf80f5e1ffb9660f747aef049b19229826d6a041b7b09eb6,2.5,2.5,7,2
c7bdabaec73907f32de3a83fb2cd22b1ae218b9f66991df7501f4a5f5e9f3829,1.25,1.25,4,1
c7c140ac76e18ad610aa61cbb272079b97acc91aff48c3075c78dcb758934fc8,2.5,2.5,4,1
c7de254bfeb6830f79ef191f2f51f8cc1729284aa82e60bd34bda3c041fb5a58,1.25,1.25,2,2
c8c27477e60206bed8c47d2b671ab69b25afa19151c7fabd7d24b889389ba035,2.5,2.5,4,2
c96f8d562fd2abde975b32183c8e09b0780a9a8d1495304a01adfb99d173e83c,1.25,1.25,10,4
ca96c3a8c8b54549f7f7af12ba13afb6748da73e37c63427b9496424663e2462,1.25,1.25,0,0
caa5a1d3d562880079977bbb7414dc447f97faebc587d43b300b44b999d85b96,1.25,1.25,2,1
cacaf2185b18ee4d20e6bf336b7acffd1c90a2423faf018d7bb554451fd6c7e0,2.5,0.1059778956880405,10,3
cae49ebfe38ea2a5ea2f3471986165cecba841a2e86082294024036ee4ea850e,1.0,1.0,2,2
cb24eabb721936d92639ee87a7305f0782ab776607d75cd0a3730b350ef41e42,2.5,2.5,8,2
cb57ddc94d85c7eae2ff0f3b861e4b18a35ea06f3e2783d807d2be2f6010a54e,2.0,2.0,6,2
cba1c40d27976e961af8b7dc1ec74b3722e4b27ad155761a8f02fd8a2088a534,2.0,2.0,4,1
cbaa38b9c37fd6b827fe9c18c40880cad629c207937dea14ce120490a8336a45,0.75,0.75,5,2
cbb32dbafa634b946767cbde4b4b7913a9f60bc19f417afe21cc8c47d7b97d95,2.5,2.5,4,1
cbcdbcbfe9478c495cae02286c940cd8a2ead3a02f4a0b95ac63dbb5ebe21335,2.5,2.5,2,1
cbce68f7693a40c1cabc41401781ff63ad82fb37ab16099ad57c52e7f332ec41,2.5,2.5,3,2
cbdadd8d97e1724c376d33e2b18ac62eba5c390b12a54b1c210a4b75f0d60f62,2.5,2.5,6,3
cbe1ccf0dd12e81b30815ee40b4285ffe21d65daf36a70a8fe7598dc6454c61b,2.5,2.5,0,0
cc1a2ef037cb7a048cf22b3ae4da13f7533bd32d1625d6cabaa1c0973a92b33d,1.25,1.25,13,5
ccb1b33e8a3a91bb5d909cfd0f560409f250ac8024268d725139ec871e1a548d,3.0,3.0,7,4
ccd1a94bb184156125cb585ff1b4ffd18ca67049ea350b75e2d1ca41339aca67,0.75,0.75,6,3
cd2210633736e468093816fc0309d9b2e3a186be5149c6bc2d3af58746d9d70e,2.0,2.0,0,0
cd319138da0386542c2732cfed51eb0388eedcf1bc86f7138ce72c8cb152729d,1.25,1.25,4,1
cd735e870428a9134b2242ca9d1253c9880d62625e140cb7c093f430361f8597,1.25,1.25,8,2
cd753b9bc7b9b00ae346abec20462dcaada5b0dc09e334cd317180be31481d99,2.5,2.5,7,2
cd936d727ca6d0b43fa0ca50124c54c702192d7310a845c29a366b15186802fb,2.5,2.5,9,3
cdb069d77a960aaccde452328473fce47d406d6b53b4559b52af61fd7506dca4,2.5,2.5,7,4
cdb5d000baa3b220349698f36e4bb909b051798ceb334f9478e63bdc1c907c42,2.5,2.5,3,2
ce4d623ca8df98a0bf343ea7bdce7a5cf4b0d929c9b0ea86725ee1e1d9ca62b5,1.25,1.25,2,1
ce588ebc7580112c4cf5fd7ec9e147ebd9b7e431d30e84eca7018746d9efb126,2.5,2.5,0,0
ce9dc9b20b7c6631096a7912019f685224e55e4d6aa1423489c499c272b6c29c,2.0,2.0,4,2
cec8c31e59bea9380a9b0ffb5b89f926946b6ac36436c60751bb6424e68f6d2c,1.25,1.25,11,3
ceda1471d44b4725accafbe69a30d5b9c874cfafa4b8f0d75ca409f14205d2c3,3.0,3.0,5,2
cee0694f068746edbed748ce52618ba54c0efc92a87362669a20e712d0dbb91b,0.75,0.75,5,2
cee5a9ba1a7cc8a4f51d4b9dc99d63e17956ee10c245b0fa70dde8595efe3a3b,3.0,3.0,4,1
cefd247cc12ffbf65decd9361f6c8f1a811cced597886dc1c52fd5b985177c67,2.5,2.5,2,1
cf81ade98ce34aceab47c62128d55e73d4a14fb67d81f30a217150946b5f1b94,2.0,0.9565938000000003,12,5
cf96bdbbabef5a0aa866b1ed4a8be6f6353cf8a9a0d96d627511cecfd274c959,3.0,3.0,13,5
cfa4e75dbc3776982c6e00fc02b6212de713f6b71e13e520e94e0989f50296cd,1.25,1.25,4,1
d03cb27bcf5dfb62e1bf5afc58b54e7eade7b3df290d4aa3caac6a03322582cc,3.0,3.0,14,6
d0d908286f32fbbcdc707e980017e6799c9c4a9c41b66d26a6326c311f8aad16,2.5,2.5,4,1
d13b5374948b092ba8ec4345223265655257abc7440a6cc4ab44ab5c1e2904ae,2.5,2.5,0,0
d13e98b8b5687f7d139252dfb00bd28582d1d007eced4a160b1753948746e0a7,2.5,2.5,0,0
d1dbeff12366deb3c4a7a5025fe9be06374e434b3575d34c42e2654d03455c88,2.5,2.5,23,11
d201665e4a9d7946ae46c0c0aa4fe452a4a1659a3d3fd7ce4f7e865c8df498d8,2.5,2.5,9,4
d2222868bb2b1c1da9d1cdcf063242f875dd0e0337caa79291aef0f0b8095fda,1.25,1.25,11,4
d23820078028d14e42841df63178726241f6cfc30d7da41bc1ad3ab199164987,2.5,2.5,22,7
d27d30570d73129687a98b06a018eb23c68214bb76de569aae9a52b5f8eb9fe7,2.5,2.5,4,2
d37d03f7eed5850f8afe85afba4ba2e279befd49c1674295c7a73566d9f9ab16,2.0,2.0,4,2
d3a9db77541656f257e14c176b9d73891193562bc91751600fadacaa0281c2ba,1.0,1.0,10,5
d45bebc26329ab757d263dbff3ee523aa9a98f615521c1ce0be443548d7e972d,1.25,1.25,8,3
d487b2437824aedd88794ace1791aff7707f1c01dbe1ac6965bde6b3a0ea4a7e,1.25,1.25,5,2
d4cda90c1e7ff87de0d426a311bea3dfe44f6acd8d49d78a56ba35a5897ae9c1,2.5,2.5,8,3
d4e7ce2c5bbde88e687500a49afbe1f5b9d74ed12ea098e08f8d5253829a54cd,3.0,3.0,4,2
d4f97dc905420d7987c01b5aff6ce9cec595c0b27a8b66c0ed3aa8199b7091da,1.25,1.25,4,2
d52241346acaf5056f1bb22539d1715f35198f97a4b6482a6f4faa9d3fecafa1,3.0,3.0,4,1
d5612e81d5a7b349df88bd2b7a21b0866066c9389713607e12af39c18423a918,3.0,3.0,7,2
d586100f26918583cf188bde3b46caa21c5d74ca06bddac9d0f43542559dadd6,2.5,2.5,4,1
d603e075a91dc43626ea25ecda4735722bf486111b42162d4f121b99e801e72e,2.5,2.5,0,0
d62337c849e5878b43c237cfac7ee77fd97439d56f70cf433ed819cacea0af8c,3.0,3.0,4,1
d6cf082ef6d82dce8675056b9da4c8d8ddc6c558e657ea555fab5d0085ed4427,2.0,2.0,11,4
d6e0ebfadc9373e61426598aadcec332e43b960a97d2f18a114a9cdfafe8c409,2.5,2.5,4,1
d785440f54cb6702d43c463e146950a66af52f353a618cc2186d68856b172e10,3.0,3.0,4,1
d7b40c752ffb3e24420474f2672f821386d0ebfe141e8003c75e3e6fd61852a8,1.25,1.25,0,0
d880c55c629c9aef6d39cc8481e37b15eea73aa1fe88d8e1f9fa93ef1a8f58a8,1.25,1.25,2,1
d8c051e73049059b27d3b6c0cd8aa6f70e8b77e7fe596ec7b1a9cd000d2e8278,2.5,2.5,4,1
d8d5931a5860eb9f9665f17304afbf4685df3450da7ab39d6256147d575b14a3,2.5,0.1059778956880405,5,1
d9160c5558426d77dc5a68b59c9c26016e3cabaef7a0a0dd8c5a2ba05edc56ec,3.0,3.0,21,6
d94e719f2a0521eb2c065cfd20c9adaebec7133f5aed36a70c733faac41f8ef0,2.5,2.5,6,3
d99860c1bb4096bb0136b4b75132d54456b0e02aa13ea013d66cac8cc19bd163,3.0,3.0,4,1
da2f09591758bf990c28f440d4211d17296bf7a123cbd380ca56cdd8ed1004be,2.5,2.5,4,1
da4c6978bf8f7813b2cba1fe29bc7d40194e9cb1d5ea1306710ade91dcbd00f0,2.0,2.0,7,2
dae85186be9435e06e9d6b0758ea7b01ba55fa23f9a8cee53914822663a2caed,2.0,2.0,10,3
db4253ce797f54544d0489fd1172587d3394033c902e7b9bfad0f32a6c86c53c,2.0,2.0,4,1
db55b2a7e17ef447788718ddf740ebdda3698d1349bbf3794ca27094f2dc4106,3.0,3.0,3,1
db745291bded982e327ecf13e1ba351350cf6211d88486781eefd2afb48b3525,2.0,2.0,3,1
db7abeb1484a3221cafa7c92c04cb630c029fd2ea937db0c18a8210f6745b312,1.25,1.25,7,3
db80857602083ce1839f788735c06e64db32b360872479fc6c97d10d994c23f0,1.25,1.25,14,4
db96dba881a84b5bbe4e8cc96738c54a9448b7d8c9e2669784242f478bbe0747,2.0,2.0,13,4
dbb8d1718a8ff43088341f1a5eaf907c1ac5799293a065976e8d7b63e0d80180,2.5,2.5,3,1
dbc758d74156d44f60f6f075fbd2f1c5c2613b2a3b81eb7f7385ca5c27a8d06c,1.25,1.25,8,3
dbf8d80e88f866a12f95306a6bc6a9758b36159a409d0b881107d2982c8aa9de,1.0,1.0,24,7
dcc400ef505502c92d82c57ee51183cf111b9961cd0dcee64b9c6f9ed1340188,1.25,1.25,4,1
dcd7c13073710495ee8b94c49d11d4397fe0c15d811fc0ea155853cf7b57d53b,3.0,3.0,12,4
dcda5e081c81f4a745f9d8b48d9a3489498e83fbe8cddad2e90395cca4ae6d05,1.25,1.25,36,11
dce113af292d33d86e707a484ecbaab0104f1c0caf93e2543fdfcefc7d565396,1.25,1.25,0,0
dd2ac5cb0d872868f2620340936997179aa4d476bd8ba79e3fa8ad6c971cadc8,1.25,1.25,14,5
ddb24a4f26ce944d36729d28d8aaa31309274e38beab65e3f2c9e2f734daa4c0,2.0,2.0,4,1
de3bb41b3623eecc2948634de8c76e0d4abb30341fdc6c5a9fa88c335031b8d4,2.5,0.1059778956880405,20,7
de470d4fa84ebc3bdc67135465b5dae11336994e47f6c977d539110e6e49da10,1.25,1.25,11,5
de49ca708f1ae7f6b5fe9c36c96e49d10c8accd7f5869cd8fc60fe7224cacc13,1.25,1.25,0,0
de7226ee0d491c835836daa0ccae447e98de888ae450606c205bd74adacc7bff,1.0,1.0,10,4
de868240a367800b04db65ad2f47531d6279546279c1970f762a27f89c32b51a,1.25,1.25,4,1
de8b397fe54df1d11c891462c7c651ef751250ac9d9fece1efc8bff9131645c6,1.25,1.25,8,4
ded846605ec579af348d2ee8148d6a4b217f5a29a65e7d6e5f6ad8e15bda5622,1.0,1.0,0,0
defb1651c8b95fc9fea5144213e5d391965da21da267f3e3aa0a66972fa96c38,2.5,2.5,0,0
df3ff3dcabcdb016df3b7b236282d66e8cced921f037fd03e77b5f45651e784d,2.5,2.5,6,2
df46bacd0b04ea3d37ebd35a39a181af4464c82d7a4bbb3cdc74e598e9831964,2.5,2.5,0,0
dfaff2fd5d20666e3e374979f0929e3543506e2d1fab0f867ed7c2eb305154cd,2.5,2.5,2,1
dfcec79ec8cb1fe6b6ba3b36140afdd48972b52596649fc59f0b43a16f31a776,1.25,1.25,3,2
e02b61057f199f0154209a4e4762002c81aeac960dae7f32eea89a245fb61ba3,2.0,2.0,18,5
e0724c0035b9af2d96c7c80e219f2c0fb148926720db31e7572c24887f984806,1.25,1.25,0,0
e097ce0a96fa5ebaaa08daa067291da2ef8cee72c5d1c3280bce0fd26f1d28f3,1.25,1.25,4,1
e0aab9a709ffb3c36319df1f63501e08b6855233bdd8712593a310c6254446cf,0.75,0.75,4,2
e0b31731aea5a13c7d4c5e7573f5b5f47c5dec3e058c02eb2019b6f4347ab923,2.5,2.5,4,1
e11cd135a24b6b19414abf36d6224ca29b1fbe3810ee943bb517692b47423d28,3.0,3.0,2,1
e15c4e64997017f272368cecde080a66da1ea21fb73bf40d266256447eae53c7,1.25,1.25,7,2
e1b59a9efd19a9a8daa5a0ca470badde6b4c94bbf11c7dab09fb739b043dd432,1.25,1.25,3,2
e1cdc93df6f648fdc3ee60e897397a73316c5f12c800d1c4a8f1aba41092a844,1.0,1.0,9,5
e2374aeda3427857e76210bd6a4d3233cb895ab006fb664941fc1a16abc9490b,1.25,1.25,8,2
e356044198938e97ea0619143b32db1b95f7d29a043d1ef526451c50b76d6e6f,1.25,1.25,6,2
e37bce5291af40a1e5165a84a35269efa38c7ef4c668224acd08cae7295f6ac0,1.25,1.25,4,1
e3a12d0ad6a4f98926605a27248a6ebbe80275660ef44dc19a9f59ec25dc4f81,1.25,1.25,1,1
e3c9debdd71952d9f93b1db41fa033cfa0ba271b579bb1167d49512e3ca83698,3.0,3.0,2,1
e3e317681cf1281df499422cebaca84881d0c5a5c54f56b073cdc7f6d58134ed,2.5,2.5,5,2
e3f18a90131b97b443135b8707c54c562aab58df45cb37d75fee85eceac4e31c,2.5,2.5,0,0
e3ff196604fe501845f268df29b9ee45e3f1d48820ffda8fbd01aabead105dd5,2.0,2.0,19,8
e407e550b9c6aefaeb32f989eb989219a14ebd73a8a6e99166ee25b47b305e7d,1.25,1.25,3,1
e436616f4a10e222dde37988041e321ae14e9c2757772b4b8ccf999cf0f58502,1.25,1.25,3,1
e44185f84e0225963719e41f91c7539c4d08fd4eadd9f4fd9044502b285ec096,1.25,1.25,1,1
e4bb7251cd55b5ce596703d698f3ad0b807857cb9afb3bf7f2600e40ab07eec9,2.5,2.5,8,3
e4e1ade3f8b763e3bcb97d839682201c62482c664b0afd1ef01e2812f70c39b3,1.25,1.25,2,1
e4fb7736cffb660812e067e8e56bba4ffd5d068f09a406104dfaed7d8dfca3ca,2.5,2.5,0,0
e578b4b354878d06be02a2e3c732cc5f2cc1c0c10f44bb705dfbed01cb980f21,2.0,2.0,0,0
e58e403d13cf173387bec9270f92555755f41c6928448bb989086c0e4dba5866,3.0,3.0,0,0
e5ce022cb9a77d7bd85bc359604730ac8a618ba6e03d3c338279da2d580ad496,1.25,1.25,11,5
e61791549dc2d93d41d690878064c6516165b804ab9f36819efa29b05ebead91,2.5,2.5,19,6
e6a882f0ba28ddc5de552612cbe66af885d120532c55f756113d59399f2df33e,1.0,1.0,10,4
e77ffdd2bd4b75f4a6c1166d3ecd07149be66f0a9b6e1f9e200cd8e1fd0bef6b,1.25,1.25,2,1
e8701d0a7765e582096b889b33b34db3c7d9b4a44b057d890b0557f3bfb67363,1.25,1.25,3,1
e872069d2009d69cff797bd3df6a46cdf403fb4416692ee46045f3c1f7de2539,2.5,2.5,0,0
e87f8518d4dab8ac55aa5c2339ca2c060c0b243da6b2dcfbb8a0bed02bfce587,2.5,2.5,2,1
e8a17f488abdc4811e2d824485e1df7e293119de510b23ace4bb235cbe5fdca8,2.5,2.5,5,3
e8b5fb45815f9af6acae3dde494b6f5e825f17fe09750a05b5061f37b4424cf1,1.25,1.25,10,4
e90837d885546e4c9b9af3ba773e670529b2d8201e8d1f7afc5e92a49dac2625,1.25,1.25,4,3
e94837c93d50b9faa862ba7d424c913407e3b9651471c219dbbf275443acc9ad,2.5,2.5,4,1
e9546887979814851731bf09cc248ab159bc4a56cc30782be2949b9cde567bd6,2.0,2.0,3,1
e984e7de6e51561e49260327f66f5dbe8d52cf2ca19110e6cdc860f2c7e34146,1.25,1.25,13,6
e99aca39cf56fe9b90357d7d795ea41f236174d9cbcadaec367be92031a873ce,3.0,3.0,2,1
e9dfe2a639ce7b26116057ec7a730f3bffe898b0c5da1258f825b1b1aad175cb,2.0,2.0,3,1
e9e600cbe8df0068258ebc6cc557c769bed240c404a1dc2751b39fad313183a1,2.5,2.5,4,1
ea300cef01381c81563c3ae3d62bee53973b2bd35db3d6dd72c7afc1a04b6d9c,1.25,1.25,9,3
ea984a1e10127787cb78764718ffffafe4737d304496a8c3db5de02fb745a97f,1.0,1.0,5,3
eaa19370120ad03980c481ca36f7a3cad405ab430df2efa384d2aa0d114bc289,2.5,0.1059778956880405,5,1
eac6e5c867f480165bfb61a703ebee83da820c7b37a303bca7f3d1b80df7efb0,1.25,1.25,1,1
eac7f186b20ff260491697c9d80eef30807eb643a143f1f47cb7e83d2b4fb7c7,1.25,1.25,0,0
eae6f31b486d805918cc6125e05b7406975f2c2cd38b3cff6963726d2b831179,1.25,1.25,3,1
eb029ca0e93dbf5ba6f97eba85d4c289c7a9bed6d885c6257b2c018ef0ad16b2,1.25,1.25,12,5
eb057960bc86e11fb087bc3298b31791aa8cff066c2287899270bc632f7a54a9,1.25,1.25,8,4
eb4a81d064fc09e359fb3d914f47f22810a908540785f39be9298dfe884bc5f7,1.25,1.25,9,3
eb5f5fd8b7df90ce1b5d3ca97b0f3f50e5199e39dbc3bacbc1fbdaf40bb5529b,3.0,3.0,7,2
eb76ab42202f27426079104d3f7105869fabc3948b08e5b986f0ec5ab50cb9b8,2.5,2.5,6,2
eb7f2bbf18ab7757a18ef5422cf3efbe0e8771e296c6c10d9c14747b34d4c53e,3.0,3.0,4,2
eb873a940eb6991b0f8fce309c02cb59080fb64bce84ecc339be5fb541547595,3.0,3.0,4,1
eb9cf96abc77246b6228284cf351d6e6eb4ec675cd0c25da785f077b18debc8c,3.0,3.0,5,3
ebbff0cb9aa7916fdef000a8e934b383ac7688eb2436dc1191533349b2924bcc,3.0,3.0,9,4
ec0b400fa9f8cd4bb971ca77e414116489017b4fccab03157b402def6488904d,2.5,2.5,0,0
ec2ab328054713884520a779cc0b2a3608b5ede3a3c87ad7117dd9bdf5e8ff5e,3.0,3.0,17,8
ec9668de0e604bc642d5bba26fa5e29f06501555220ffeb53bf92504d858134c,1.25,1.25,37,11
eca2f17ed19809c69e9dac7527c3641f1f890eccaf1a582803ba9bdc70ce5a8c,2.5,2.5,24,8
ecbe7860c7202f2d02b36fa08f525e06cd6b0b3cd24ce61e403290081fa992cd,1.25,1.25,9,4
ecd4eb538ae6bbcdf561ca113996a45d5b7bf645fdceced2514569bf7c9380df,1.25,1.25,17,6
ece9999c872479788272b156ed730e13a790789e91e64422b96c460b52d07c83,2.0,2.0,10,6
ed3152303b0902bc274299fdb6ebc0c52b49e9ffc3fab1704360fa050eb3a212,0.75,0.75,0,0
edf3c8ff04ea27b650c203a89ff2d8f4ca4ae389060e3c223832cf3cc7074e5f,3.0,3.0,17,7
ee28860b54f25000dfd31cdb85dd0e676d51c32ff91923a053e29aa461a02aab,3.0,3.0,10,6
ee378736ef7ec1c8f542d4fe4395e1d9810ff83f2b8014c4f52664ccad5c2208,2.5,2.5,7,2
ee60f3fa7c101c8ade7973e1e9e127e57db34c1ad9ca4b606d86d59d3eb6ac04,1.5,1.5,7,2
eea5e582bc20c79a7a45c516d8965387d8d5672d8ef515fbb5bf74977f36c464,2.5,2.5,4,1
eebbb5a2de2a720106d981f6e073360b670210d87f8ac1902862172aa0c4c5c5,1.25,1.25,7,2
ef9ccd4f3b4100b94a4f86a55438c69a67e727993b76587a10dff51468e59b9d,1.25,1.25,1,1
f0060156f75405edb83d540ee83c00cf89ba7af35f3d4e3b6efea56157d4ee54,2.5,2.5,2,1
f007d6a44a8d5070d24c6ae70b236a4c06f0f480d4a4b7a57037ff9f3e6ee6d0,1.25,1.25,3,1
f1709c06363d8023f91c1fed9464727e4737bcf5455d200374c629c1a8fcec54,2.0,2.0,8,4
f189f89a9d0f65e81eb0755d976d3ab4778a32743d679b9bce45a207cd9f2f70,2.5,2.5,4,1
f19dae6384c49263c4f836e6037f1c502965024acd452746c987fb9e64f2eff7,2.5,2.5,8,2
f29e2a013bb5da9fd186714415b4772d97bfec73763f647f508d3879c0068869,2.5,2.5,1,1
f2c625139bd0091512e320de4ff113f61ef5c33636ec1abf83c7d8527fd1c776,2.5,2.5,4,1
f2ebab2a6f59e30e992de74ca468ba08e1d23b9954906b3e4001fdb39b571a02,2.5,2.5,4,1
f328d710b67643f40af1f25a72f9d4b99419a93e4bcf4e8002ea7302416bea6f,1.25,1.25,5,2
f34edc0b6a42d0743f126f3ec5d9faeb6b9572d5f4646dc61c62adf38e05fa74,1.25,1.25,4,1
f3c317e6acf218ecf929e398d50da884f749944fc9dedbb4d34b2d0e33ff1ba9,1.25,1.25,8,2
f419258f435a4f9b07fb5f9aadf95c0dce334541608362362480026ede5c5b8f,2.0,0.1046695266054722,21,6
f44a540e6a63475da04d60682dc489bda00d58e5af65e2399fd8ddc075d8125c,3.0,3.0,19,5
f46013f8fec9e42be978dd00a2cf4770746fce6d5fbd766cad86d90db1afea45,1.25,1.25,1,1
f4ba57913118099d9907fc202cf885b4b646b276f81c83afc2b8600e0156f18a,2.5,2.5,1,1
f50162ae7509114671a4940a3c52e391c09f4173ab4daaad54cb3eff92f844aa,2.5,2.5,16,8
f57f578fd3623a4978f19fcad3b27baa0eece97aa531c6a1b4199bf0955d6003,2.0,0.1046695266054722,16,6
f5b42643d815f84e7ba734b0aea61d0ba7a22e3aac2cd667dacc495618550450,2.5,2.5,0,0
f5b9e58ce60c630aca5986c80f87aa7e411a5d1957abbe7b9e10fee632a28b90,2.5,2.5,1,1
f60fe746d1d70bcafd700d7776ec035ddaba75eee9b032aea927e11dc0dd174d,2.0,2.0,9,3
f65b7cadc91b2f41909cbac0f8e0715801dc81848079d3634648d7efe91b47eb,2.5,2.5,18,8
f69fd9f50f069f3cb177b5026b52002bcb6073ce232c7ea4cc6bf25501210cb7,1.25,1.25,1,1
f73105389c8441d2b3d55762827e9bb91f3ea781edd36d87a24165794ba9128a,2.5,2.5,4,1
f7723a644fe76cbe2d4ccae1e553d7e69310a6dec1f57b5e04efb253d5e5cf6e,2.5,2.5,4,1
f7864ebd7791d2d4ab19b80d4485e0a420bf67fb9e829cac47a0ec6bc49667e8,1.25,1.25,4,1
f78b2e278f5d320c46b5eaa6bed60843f3b671db3f35d984c3498576dbad1130,2.5,2.5,3,1
f7a36ffc18406bd67f4d9029a157cf1894b843fc25ae5b8605d9013e7cc0832f,2.5,2.5,13,4
f7d89a26d725f460997e746ce2d454cbe3890e7531195b39ecfa56bec5ebf784,1.0,1.0,4,1
f80a7084c1cc93d84cdbf59a255d57c46d5f8125729ced01b6ff0d6a527abbd6,2.0,2.0,8,5
f820d2d096741c3c78ec44ef8bd8e2fcd6939ac2c4dcb1163f56d043425278e4,3.0,3.0,3,1
f84a17135e8438d549958e7b368692d30e7d72f8c8709811a7f29ff53c201a9e,1.25,1.25,1,1
f8b050f89c4cb4cbbaab14f644f7cefce6006ecd3fd56516a3dd2da7a3398087,1.25,1.25,15,7
f959ff449da1f04998a236c71948aa4c8a4d4dcd90e49b70ca189719d33e4281,1.25,1.25,8,3
f96ca7d1e4717559d78a154298eaa930d4b6c28786d77b963662877326c00e44,0.75,0.75,2,2
f9d8e501bf099351ab27ea8c3946dbc6ef09940ef23bd86d3a5fa537f03ce9d3,1.25,1.25,4,1
f9d8fbf7b7851b92d278780ad7d7dc593fc5d8d4a2ef0a53209b8593c2eeff7a,2.5,2.5,6,2
f9dda7f2d3187e4849a32f130d356330bdb9f7cce991c8a39f7f6639c0f2b029,2.5,2.5,7,2
fa182cacbf0a1f2d1ac4333746a2873538be33f5d70b9bd6c95da8c2fc016534,1.0,1.0,4,1
fa4f8ea0e6d8ea563155089443d887efc6ccd1497383e6b0cee4fd6094f02999,0.6,0.6,6,3
faa6125ccf2ea048ca4f0b36d456eac3b33a58550e686b390590063eb7e45b5b,1.25,1.25,8,2
fac1da3da40e567719add4cf7abde50b908129a50160b7cf8333f786637bb6d0,2.0,2.0,6,2
fb3b90e474bb859b0a39d177fe1fb1c99f05b6a897cdc5611fdf800c8016d81f,1.25,1.25,0,0
fb6142846867d4dc969f53f50c1cb16c310a9ebedde88a5f0b667e67a4c49a5c,2.0,2.0,21,8
fb64749bb8702eabd12523f07bab8387227e780d2a55686059a389c9bbb16a79,2.5,2.5,1,1
fba0ab7a1eb1e5d8ef40cb81a30c002f5c94922cbb0a3d42087259c1b5b166a2,2.0,2.0,3,1
fbb6bfdf3fdb68494c180205b660a03f56281e1388df23c708f3ccb7712bd6e7,2.5,2.5,8,4
fbd4d9661a1cd236da5ec39d73ac7d07be67add4e17257c604ca7780139406a5,1.25,1.25,8,2
fbf059335b656869f176ae526dca66639b4f975f6659da4732633d55c7264854,2.0,2.0,20,8
fbfad69b3464e68aa43581c87a62e0463b77da4900e6bb36b7dfb97654f86e65,1.25,1.25,3,1
fc0b45b09287df3db3a3becce853620cfb589fa858140a8f20a53a739188bcce,2.5,2.5,0,0
fc1ed0276b524d00d3ffced058a552e4c0e71f8ab2c8f4af3c050c656440ce49,1.25,1.25,5,5
fca904492ababfa065cfde6b04b3dc306c362ed0894cc57a1e5bfcdf1a6c23d3,2.5,2.5,1,1
fcce91b50db01c6a9af7cfb944075e534f485c8cdb6dcbf47b3a4e3c2d582a41,2.5,2.5,0,0
fdcd5c4911e2e50f0e7c7ec764b50e4bfd1f109def2e8da8459e0c7469647d93,2.5,2.5,4,1
fdfb3f82c82ad4450e3e353d372d9c59e38a9b478604c1ea297e6573ff292a60,1.25,1.25,2,2
fe0c8920b087bb69980e2cb2b7b5d9588f165f0c774e47744fe8cedec9c4b94c,1.25,1.25,20,9
fe6d94dac92ce934a989725b7a218942db2273becf8fb1cdf3764c9dcd1da899,3.0,3.0,0,0
fe740fbf86327bd8995adbade5a7038926743477beadeb5f74a1e747c4ef2c3f,2.5,2.5,4,1
fe8cd3ec1641a733b10af93947c00453c35f4370e5d929f73b3a3f00eeced8ad,2.5,2.5,0,0
ff21d25d6d897396b7d6ab5890c3e1da394d3c0950aca8f4f920bdabd2010cbb,2.0,2.0,1,1
ff3cac66b40ac62086a21144d8847b1d50c44845186f4d2c83723cc35ae00beb,2.0,2.0,13,6
